HC_ID,NAME_HIN,NAME_ENG,DISTRICT_ID,BLOCK_ID
0441349,उप.स्‍वा.केन्‍द्र सिसरिंगा,SHC SISARINGA,41,09
0441350,उप.स्‍वा.केन्‍द्र साजापाली,SHC SAJAPALI,41,09
0441351,उप.स्‍वा.केन्‍द्र सोहनपुर,SHC SOHANPUR,41,09
0441352,उप.स्‍वा.केन्‍द्र सोखामुडा,SHC SOKHAMUDA,41,09
0441353,उप.स्‍वा.केन्‍द्र सुपकोना,SHC SUPKONA,41,09
0441354,उप स्‍वा.केन्‍द्र अमलीडीह,SHC AMALIDIH,41,06
0441355,उप स्‍वा.केन्‍द्र छर्राटांगर,SHC CHHARRATANGAR,41,06
0441356,उप स्‍वा.केन्‍द्र बैहामुडा,SHC BAIHAMUDA,41,06
0441357,उप स्‍वा.केन्‍द्र चारभांठा,SHC CHARBHANTHA,41,06
0441358,उप स्‍वा.केन्‍द्र टेरम,SHC TERAM,41,06
0441359,उप स्‍वा. केन्‍द्र छिन्‍द,SHC CHHIND,81,03
0441360,उप स्‍वा. केन्‍द्र केडार,SHC KEDAR,81,03
0441361,उप स्‍वा. केन्‍द्र भडिसार,SHC BHADISAR,81,03
0441362,उप स्‍वा. केन्‍द्र परसदा,SHC PARSADA.,81,03
0441363,उप स्‍वा. केन्‍द्र टांडिपार,SHC TANDIPAR,81,03
0441364,उप स्‍वा. केन्‍द्र सहसपानी,SHC SAHASPANI,81,03
0441371,उप.स्‍वा.केन्‍द्र सराईपाली,SHC Saraipali,41,07
0441372,उप. स्‍वा. केन्‍द्र खरवानी,SHC KHARWANI,81,04
0441373,उप. स्‍वा. केन्‍द्र लिंजिर,SHC LINJEER,81,04
0441374,उप. स्‍वा. केन्‍द्र डभरा,SHC DABHARA,81,04
0441375,उप. स्‍वा. केन्‍द्र बुदेली,SHC BUDELI,81,04
0441376,उप. स्‍वा. केन्‍द्र बार,SHC BAR,81,04
0441377,उप. स्‍वा. केन्‍द्र बडे नवापारा,SHC BADE NAWAPARA,81,04
0441378,उप. स्‍वा. केन्‍द्र खोरीगांव,SHC KHORIGAON,81,04
0441379,उप. स्‍वा. केन्‍द्र लोधिया,SHC LODHIYA,81,04
0441380,उप स्‍वा. केन्‍द्र गोडिहारी,SHC GODIHARI,81,03
0441381,उप स्‍वा. केन्‍द्र खम्‍हारडीह,SHC KHAMHARDIH,81,03
0441382,उप स्‍वा. केन्‍द्र मौहाढोढा,SHC MAUHADHODHA,81,03
0441383,उप स्‍वा. केन्‍द्र रानीसागर,SHC RANISAGAR,81,03
0441384,उप स्‍वा. केन्‍द्र कटेली,SHC KATELI,81,03
0441385,उप स्‍वा. केन्‍द्र मल्‍दा,SHC MALDA,81,03
0441386,उप.स्‍वा.केन्‍द्र बंजारी,SHC BANJARI,81,03
0441388,उप.स्‍वा.केन्‍द्र नवरंगपुर,SHC NAWARANGPUR,81,03
0441389,उप.स्‍वा.केन्‍द्र रेडा,SHC REDA,81,03
0441390,उप स्‍वा.केन्‍द्र तडोला,SHC TADOLA,41,02
0441391,उप स्‍वा.केन्‍द्र कोसमंदा,SHC KOSMANDA,41,02
0441392,उप स्‍वा.केन्‍द्र पडिगांव,SHC PADIGAON,41,02
0441393,उप स्‍वा.केन्‍द्र तुरंगा,SHC TURANGA,41,02
0441394,उप स्‍वा.केन्‍द्र छिछौर उमरिया,SHC CHHICHHIOUR UMARIA,41,02
0441395,उप स्‍वा.केन्‍द्र तेतला,SHC TETALA,41,02
0441396,उप स्‍वा. केन्‍द्र बडे हल्‍दी,SHC BADE HALDI,41,02
0441397,उप स्‍वा. केन्‍द्र नंदेली,SHC NANDELI,41,02
0441398,उप स्‍वा.केन्‍द्र विश्‍वनाथपाली,SHC VISHVANATHPALI,41,01
0441399,उप स्‍वा.केन्‍द्र कांटाहरदी,SHC KANTAHARDI,41,01
0441400,उप स्‍वा.केन्‍द्र बायंग,SHC BAYANG,41,01
0441401,उप स्‍वा.केन्‍द्र तरकेला,SHC TARKELA,41,01
0441402,उप स्‍वा.केन्‍द्र पटेलपाली,SHC PATELPALI,41,01
0441403,उप स्‍वा.केन्‍द्र ननसिया,SHC NANSIYA,41,01
0441404,उप स्‍वा.केन्‍द्र धनागर,SHC DHANAGAR,41,01
0441405,उप स्‍वा.केन्‍द्र कुसमुरा,SHC KUSMURA,41,01
0441406,उप स्‍वा.केन्‍द्र कांशीचुआं,SHC KASHICHUWAN,41,01
0441407,उप स्‍वा.केन्‍द्र जामपाली,SHC JAMPALI,41,01
0441408,उप स्‍वा.केन्‍द्र कुनकुनी,SHC KUNKUNI,41,05
0441409,उप स्‍वा.केन्‍द्र बानीपाथर,SHC BANIPATHAR,41,05
0441410,उप स्‍वा.केन्‍द्र पामगढ,SHC PAMGARH,41,05
0441411,उप स्‍वा.केन्‍द्र बडे डूमरपाली,SHC BADE DUMARPALI,41,05
0441412,उप स्‍वा.केन्‍द्र नहरपाली,SHC NAHARPALI,41,05
0441413,उप स्‍वा.केन्‍द्र मूरा,SHC MURA,41,05
0441414,उप स्‍वा.केन्‍द्र मदनपुर,SHC MADANPUR,41,05
0441415,उप स्‍वा.केन्‍द्र देहजरी,SHC DEHJARI,41,05
0441416,उप स्‍वा.केन्‍द्र तेलीकोट,SHC TELIKOT,41,05
0441417,उप स्‍वा.केन्‍द्र मकरी,SHC MAKARI,41,05
0441418,उप स्‍वा.केन्‍द्र महुआपाली,SHC MAHUAPALI,41,05
0441419,उप स्‍वा.केन्‍द्र गीधा,SHC GEEDHA,41,05
0441420,उप स्‍वा.केन्‍द्र नगोई,SHC NAGOI,41,05
0441421,उप स्‍वा.केन्‍द्र फरकानारा,SHC PHARKANARA,41,05
0441422,उप स्‍वा.केन्‍द्र डूमरभाठा,SHC DUMARBHATA,41,05
0441423,उप स्‍वा.केन्‍द्र सलिहारी,SHC SALIHARI,41,07
0441424,उप स्‍वा.केन्‍द्र महलोई,SHC MAHLOI,41,07
0441425,उप स्‍वा.केन्‍द्र रोडोपाली,SHC RODOPALI,41,07
0441426,उप स्‍वा.केन्‍द्र डोलेसरा,SHC DOLESARA,41,07
0441427,उप स्‍वा.केन्‍द्र बनई,SHC BANAI,41,07
0441428,उप स्‍वा.केन्‍द्र नूनदरहा,SHC NOONDARHA,41,07
0441429,उप स्‍वा.केन्‍द्र लैलूंगा,SHC LAILUNGA,41,08
0441430,उप स्‍वा.केन्‍द्र खम्‍हार,SHC KHAMHAR,41,08
0441431,उप स्‍वा.केन्‍द्र रूडूकेला,SHC RUDUKELA,41,08
0441432,उप स्‍वा.केन्‍द्र पोतरा,SHC POTARA,41,08
0441433,उप स्‍वा.केन्‍द्र कांदाटिकरा,SHC KENDATIKARA,41,08
0441434,उप स्‍वा.केन्‍द्र पाकरगांव,SHC PAKARGAON,41,08
0441435,उप स्‍वा.केन्‍द्र कटकलिया,SHC KATAKLIYA,41,08
0441436,उप स्‍वा.केन्‍द्र कंझारी,SHC KANJHARI,41,08
0441437,उप स्‍वा.केन्‍द्र लिब्रा,SHC LIBRA,41,08
0441438,उप स्‍वा.केन्‍द्र टुरटूरा,SHC TURTURA,41,08
0441439,उप स्‍वा.केन्‍द्र किलकिला,SHC KILKILA,41,08
0441440,उप स्‍वा.केन्‍द्र सरमडेगा,SHC SARAMDEGA,41,08
0441441,उप स्‍वा.केन्‍द्र जमरगा,SHC JAMRAGA,41,09
0441448,"उप.स्‍वा.केन्‍द्र,कर्राकोट",SHC Karrakot,81,04
0441449,"उप.स्‍वा.केन्‍द्र ,साकरतुंगा",SHC Sakartunga,81,04
0441450,"उप.स्‍वा.केन्‍द्र,बैगिनदिही",SHC Baigindihi,81,04
0441451,"उप.स्‍वा.केन्‍द्र ,बिरनीपाली",SHC Birnipali,81,04
0441452,"उप.स्‍वा.केन्‍द्र,पोराथ",SHC Porath,81,04
0441453,"उप.स्‍वा.केन्‍द्र,नंदीगांव",SHC Nadigaon,81,04
0441454,"उप.स्‍वा.केन्‍द्र, मरोदाराहा",SHC Marodaraha,81,04
0441455,"उप.स्‍वा.केन्‍द्र ,अमलीदीपा",SHC Amlidipa,81,03
0441456,"उप.स्‍वा.केन्‍द्र,दबगाँव",SHC Dabgaon,81,03
0441457,"उप.स्‍वा.केन्‍द्र,छोटे खैरा",SHC Chhote Khaira,81,03
0441458,"उप.स्‍वा.केन्‍द्र,चीखाली",SHC Chikhali,41,02
0441459,उप.स्‍वा.केन्‍द्र नवापारा (अ),SHC Nawapara (A),41,02
0441460,उप.स्‍वा.केन्‍द्र खामर,SHC Khamar,41,05
0441461,उप.स्‍वा.केन्‍द्र डेहरीडीह,SHC Dehridih,41,06
0441462,उप.स्‍वा.केन्‍द्र बारडीह,SHC Bardih,41,08
0441463,उप.स्‍वा.केन्‍द्र जहर अमा,SHC Jhar Ama,41,08
0441464,उप.स्‍वा.केन्‍द्र बेहरामार,SHC Behramar,41,09
0441465,उप.स्‍वा.केन्‍द्र  बंगरासूता,SHC Bangarsuta,41,09
0441466,उप.स्‍वा.केन्‍द्र सिथरा,SHC Sithra,41,09
0441467,उप.स्‍वा.केन्‍द्र जम्र्गी (ड),SHC Jamrgi D,41,09
0441468,उप.स्‍वा.केन्‍द्र कृन्धा,SHC Krindha,41,09
0441469,उप.स्‍वा.केन्‍द्र कूमा,SHC Kuma,41,09
0441470,उप.स्‍वा.केन्‍द्र किरिया,SHC Kiria,41,09
0441471,उप.स्‍वा.केन्‍द्र धोदागाँव,SHC Dhodhagaon,41,09
0441472,उप.स्‍वा.केन्‍द्र बाकारुमा,SHC Bakaruma,41,09
0441473,उप.स्‍वा.केन्‍द्र  उडूडा,SHC Ududa,41,09
0441474,उप.स्‍वा.केन्‍द्र चीड़ोडीह,SHC Chidodih,41,09
0442053,उप स्‍वा.केन्‍द्र टाटेकसा,SHC Tatekasa,79,07
0442054,उप स्‍वा.केन्‍द्र मुडपार,SHC- Mudpar,79,07
0442055,उप स्‍वा.केन्‍द्र कोरचाटोला,SHC Korchatola,79,07
0442056,उप स्‍वा.केन्‍द्र पेन्‍दलकुही,SHC Pendalkuhi,79,07
0442057,उप स्‍वा.केन्‍द्र चिल्हाटी,SHC Chilhati,79,07
0442058,उप स्‍वा.केन्‍द्र मोगरा,SHC Mongara,79,07
0442059,उप स्‍वा.केन्‍द्र हालमकोडो,SHC Halamkodo,79,07
0442060,उप स्‍वा.केन्‍द्र हाथीकन्‍हार,SHC Hathikanhar,79,07
0442061,उप स्‍वा.केन्‍द्र आमाटोला,SHC Amatola,79,07
0442062,उप स्‍वा.केन्‍द्र चिखली,SHC Chakhali,79,07
0442065,उप स्‍वा.केन्‍द्र जादूटोला,SHC Jadutola,79,07
0442067,उप स्‍वा.केन्‍द्र सिघाभेडी,SHC Singhabhedi,79,07
0442069,उप स्‍वा.केन्‍द्र आडेझर,SHC Adejhar,79,07
0442070,उप स्‍वा.केन्‍द्र अरजकुंड,SHC Arajkund,79,07
0442071,उप स्‍वा.केन्‍द्र आतरगांव,SHC Atargaon,79,07
0442072,उप स्‍वा.केन्‍द्र भगवानटोला,SHC Bhagwantola,79,07
0442073,उप स्‍वा.केन्‍द्र बिहरीकला,SHC Biharikala,79,07
0442074,उप स्‍वा.केन्‍द्र देवरसूर,SHC Deversure,79,07
0442075,उप स्‍वा.केन्‍द्र दोढके,SHC Dodakey,79,07
0442076,उप स्‍वा.केन्‍द्र कौडीकसा,SHC Koudikasa,79,07
0442077,उप स्‍वा.केन्‍द्र कुतुरधोडा,SHC Kudurghoda,79,07
0442079,उप स्‍वा.केन्‍द्र निचेकोहदा,SHC Nichekohada,79,07
0442080,उप स्‍वा.केन्‍द्र परसाटोला,SHC Parsatola,79,07
0442081,उप स्‍वा.केन्‍द्र भोजटोला,SHC Bhojtola,79,08
0442082,उप स्‍वा.केन्‍द्र वासडी,SHC Basdi,79,08
0442084,उप स्‍वा.केन्‍द्र पांडरवानी,SHC Pandarwani,79,08
0442085,उप स्‍वा.केन्‍द्र हथरेल,SHC Hatrel,79,08
0442086,उप स्‍वा.केन्‍द्र उरवाही,SHC Urbahi,79,08
0442087,उप स्‍वा.केन्‍द्र मार्री,SHC Marri,79,08
